file_path,track_name,warmth,spatiality,distance,density,groundedness,timbral_warmth,timbral_brightness,timbral_depth,timbral_reverberance,rt60_estimate,stereo_correlation,stereo_width,dynamic_range_db,danceability,beat_strength,low_freq_ratio,rhythm_regularity,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,pulse_clarity,tempo_confidence,key,key_name,mode,key_confidence,energy,onset_rate,spectral_flux_mean,rms_mean,cluster,name,artist,album,album_art,track_id,spotify_uri
audio/Stereolab - The Flower Called Nowhere.mp3,Stereolab - The Flower Called Nowhere,1.4609462631710275,5.736604251995243,3.1359722494380726,6.478592438266922,5.822061631303924,41.10495099534671,63.98391050916227,55.04823129315785,1.0,7.838067120761637,0.6328609325905235,0.1851881066301804,18.52353897094726,,4.11767578125,0.4650399719638802,0.979773727231648,2551.8686183116633,5879.5182046968275,2767.382625643938,0.0213156137615442,0.1900567263364792,0.5398334438794271,1,C#,0,0.0462270634790501,0.9030738687152648,4.1229547486105895,53.81537628173828,0.1659424901008606,1,The Flower Called Nowhere,Stereolab,Dots And Loops (Expanded Edition),https://i.scdn.co/image/ab67616d0000b2735e70712e0193f7a9bbc23c0d,7dmHNa6KpsyakWQsMOjHUx,spotify:track:7dmHNa6KpsyakWQsMOjHUx
audio/Tim Hecker - Hatred of Music I.mp3,Tim Hecker - Hatred of Music I,5.244330703276373,9.800327661945133,6.43460283745382,4.7766020286780755,2.9044791051039103,43.94473847372662,63.22531774772514,58.794792024812665,1.0,13.37363934600436,0.3205131549749153,0.3398300449706637,15.71791925430298,,1.1124953031539917,0.2451980282542957,0.9359424179922904,1503.978502338846,2717.9312677723383,1494.49911189985,0.0021371699403971,0.1346817761659622,0.3996247654784215,9,A,0,0.3389482369493194,0.9204616461969404,4.818465847877613,72.37979125976562,0.226197749376297,0,Hatred of Music I,Tim Hecker,"Ravedeath, 1972",https://i.scdn.co/image/ab67616d0000b273dd3e6ebb68966851e511f350,3VXQqKasT2ZHOS1Y3ov5fq,spotify:track:3VXQqKasT2ZHOS1Y3ov5fq
audio/Céline Dessberg - Chintamani.mp3,Céline Dessberg - Chintamani,6.755274141216748,1.0714955981268806,3.4205637935961457,6.416728757971982,8.401222221136148,50.68058379001562,55.273633838617314,60.773012374418954,1.0,4.148775061881498,0.9887370193378228,0.0056466061058395,13.14406509399414,,6.209264755249023,0.6672223246865939,0.9690714351570784,1399.5961352366076,2982.885373854645,1976.6656381278835,0.0160486660897731,0.2192888855934143,0.8328413687547739,8,G#,0,0.0333472771662894,0.8868753139126068,3.4750125565042693,70.99784088134766,0.2522856593132019,1,Chintamani,Céline Dessberg,Chintamani,https://i.scdn.co/image/ab67616d0000b27368448ac3f9e9a7d68aef0c59,4DTgkUmdaTSyqK4es0Vutb,spotify:track:4DTgkUmdaTSyqK4es0Vutb
audio/Frank Ocean - Futura Free.mp3,Frank Ocean - Futura Free,5.903144234184069,3.213754461358473,6.594249136699477,6.558855382359838,3.1505678053608435,46.45429834466492,59.10828429064209,61.593049384462425,1.0,5.835411164246722,0.8247374709114986,0.0876616405637947,75.78498764038086,,2.2177040576934814,0.5443491549906152,0.9502184276546582,1425.0691201153136,2774.6330294201057,1611.1553445874083,0.0653080195188522,0.0618649460375309,0.6043544470510738,0,C,1,0.0550422073110835,0.7225706095334818,1.052907608496865,46.09822463989258,0.1258975714445114,0,Futura Free,Frank Ocean,Blonde,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,5k8LB57xOq8UUNVaKWSqrf,spotify:track:5k8LB57xOq8UUNVaKWSqrf
audio/Lamp - 密やかに.mp3,Lamp - 密やかに,8.541552879640857,2.727826053439355,5.738852881088799,2.9946078726335896,3.347575735013102,53.56556479176044,51.775971499708525,54.19603875307469,1.0,5.626605047289328,0.8645889610633968,0.07103948166574,26.944295120239257,,3.9277360439300537,0.3058635125594582,0.9369696646173958,1018.482453700858,1936.7058926008144,1312.5070208360798,0.0005970670026727,0.1026666909456253,0.4864467886233077,9,A,1,0.2378510448504824,0.7373174003564218,1.570048309178744,33.01103210449219,0.1572507321834564,0,密やかに,Lamp,ランプ幻想,https://i.scdn.co/image/ab67616d0000b273bbc2ac628f52cd6127e20bfa,1vH0VkHWjdFkh0R2hhBh6n,spotify:track:1vH0VkHWjdFkh0R2hhBh6n
audio/Uyama Hiroto - Yin And Yang.mp3,Uyama Hiroto - Yin And Yang,3.639101673590376,3.3082066817418703,4.03919920644266,7.201662848097307,5.806668339881446,43.54101579573066,64.62625955298077,60.04066743656212,1.0,9.237270115767895,0.8209406174697491,0.0938436348249567,27.55662107467651,,5.156774997711182,0.6964305228867009,0.9653301681747538,1955.6786913186152,4252.858520019472,2264.8134544751197,0.0137720024213194,0.154331624507904,0.5352163898654317,0,C,0,0.0615527471695982,0.8673512008353638,2.6940480334145493,94.62399291992188,0.3392669856548309,1,Yin And Yang,Uyama Hiroto,freeform jazz,https://i.scdn.co/image/ab67616d0000b273aec4131766da74c016f2199d,3xiQhLKL1MbH7uAZph543m,spotify:track:3xiQhLKL1MbH7uAZph543m
audio/Brian Eno - An Ending Ascent.mp3,Brian Eno - An Ending Ascent,8.637834566067585,10.0,9.084813870165434,2.705675652538422,3.147161177191997,50.912061657257055,51.64089347069336,57.13109129312051,1.0,5.479690751655092,0.0117400567410663,0.494215150900663,35.85361614227295,,0.8865955471992493,0.1920027246995467,0.935183465086392,820.9640699906078,1291.9271325056648,921.0198430071166,0.0089076906442642,0.1414172351360321,0.4606362182335128,3,D#,1,0.2167977157564529,0.4511723980609974,6.857865251320205,13.754401206970217,0.0591598078608512,0,An Ending (Ascent) - Remastered 2005,Brian Eno,Apollo,https://i.scdn.co/image/ab67616d0000b273f2b52822fe54084cf07bfe02,1vgSaC0BPlL6LEm4Xsx59J,spotify:track:1vgSaC0BPlL6LEm4Xsx59J
audio/Nubya Garcia - Source.mp3,Nubya Garcia - Source,4.472639341508946,3.4760011561504687,3.1928621858242874,6.526457216643067,4.140212187239861,47.10318834165459,62.65365820312062,66.1400986472072,1.0,5.748541978706925,0.8046378093490244,0.0976840318306126,14.30772581100464,,4.215692520141602,0.8536044978610549,0.9565946969606371,1917.353098364599,4229.297406619086,2299.2998045876143,0.0077454736456274,0.0850550457835197,0.4751687253278986,7,G,0,0.2289760356742067,0.6054262081315207,2.50903061997925,32.08407974243164,0.1050587892532348,1,"Source [Feat. Ms MAURICE, Cassie Kinoshi, & Richie Seivwright]","Nubya Garcia, Ms MAURICE, Cassie Kinoshi, Richie Seivwright",SOURCE,https://i.scdn.co/image/ab67616d0000b273d52e831a699e7635bcb56c4c,5nseqyL1YFnfI8PgBRQMeI,spotify:track:5nseqyL1YFnfI8PgBRQMeI
audio/Jaco Jaco - Whats It Like in the Sunshine.mp3,Jaco Jaco - Whats It Like in the Sunshine,8.066335236797105,2.890413995788573,4.343870035555495,5.014659740882612,5.104463400048808,54.28534331876897,54.84246444618914,60.98634707671705,1.0,3.137450020998596,0.8506851125159529,0.0761753175338393,13.551992034912107,,5.956389427185059,0.7167323217495873,0.9529044026713293,1207.858415668111,2553.733230795954,1546.6406100168847,0.0087389731779694,0.1176502183079719,0.4785418821096132,3,D#,1,0.0671729992751038,0.8800267795627305,4.093675771971497,52.044288635253906,0.1433054655790329,0,What's It Like in the Sunshine,Jaco Jaco,Gremlin,https://i.scdn.co/image/ab67616d0000b273c3427d2f093f19d5ccc2af80,3O43Pr5UFN4QmcrH6ZyBJv,spotify:track:3O43Pr5UFN4QmcrH6ZyBJv
audio/花溪 Flowerstream - Air Talk.mp3,花溪 Flowerstream - Air Talk,8.87392189725361,1.883609493755885,4.115994722918681,5.2382045289175,6.668496956380459,55.58900449155306,49.67650018763147,61.538496376593955,1.0,9.721932574388712,0.927211768258874,0.0372203856575006,5.201112270355225,,3.047333240509033,0.6651350753501002,0.9686232118854788,1048.0904243520793,2020.8631180624925,1734.988459457303,0.001749349408783,0.2046378403902053,0.6807013358778544,2,D,1,0.0157296949642968,0.8479028101770517,1.9161124070820663,58.0370979309082,0.265418529510498,1,Air Talk,花溪 Flowerstream,Flowers Dream,https://i.scdn.co/image/ab67616d0000b27327bab003a54bc72434b293a6,7csWTKx86d8gmucihsRNkG,spotify:track:7csWTKx86d8gmucihsRNkG
audio/HYUKOH落日飛車 Sunset Rollercoaster - Aaaannnnteeeeennnaaaaaa.mp3,HYUKOH落日飛車 Sunset Rollercoaster - Aaaannnnteeeeennnaaaaaa,10.0,5.677806912384119,8.703745040961206,4.515150459243129,3.4574276785588536,58.10867161493864,47.249430760868506,72.66471407895763,1.0,10.203858407429058,0.6366299884300378,0.1823899970675113,50.231132125854494,,1.3175818920135498,0.8243113248528382,0.9579469214555916,467.674792535249,786.984635845037,678.0886879959596,0.0050015454180538,0.0701397880911827,0.5975513263648833,4,E,1,0.0766992422481605,0.7580909815883607,0.7425102943419247,42.739234924316406,0.1449278444051742,0,Aaaannnnteeeeennnaaaaaa,"HYUKOH, 落日飛車 Sunset Rollercoaster",AAA,https://i.scdn.co/image/ab67616d0000b2738c20a529bcd2c5e7367d7f3a,101lUgtuH4AYGr96pYn55C,spotify:track:101lUgtuH4AYGr96pYn55C
audio/Leny AndradeRomero Lubambo - Aqui Oh.mp3,Leny AndradeRomero Lubambo - Aqui Oh,5.993701713359173,1.2249626392965982,3.504494512327018,4.330289475080251,2.817647403877104,49.87973497618285,57.21125615967138,52.79826430645242,1.0,3.764654306899781,0.9772953491445656,0.0117513406460954,20.24459457397461,,3.570889472961426,0.5100733850017635,0.9382718644436594,1584.966752735561,3538.5434717871167,2150.733084069482,0.0026042689569294,0.1020349413156509,0.1650543617840924,9,A,1,0.0338780926650532,0.6956370163121977,3.823370366728935,34.55515670776367,0.1178165450692176,1,"Aqui, Oh!","Leny Andrade, Romero Lubambo",Lua do Arpoador,https://i.scdn.co/image/ab67616d0000b2733a324de285b8d4781766e27e,3wiIqvhA0XYBT94iPPTscM,spotify:track:3wiIqvhA0XYBT94iPPTscM
audio/Galaxie 500 - Tugboat.mp3,Galaxie 500 - Tugboat,3.690092613092146,4.252750671140802,4.100257010021343,5.166265254202982,6.256503416398702,41.0860354480688,64.42084780480934,50.49791910297559,1.0,7.59050093043818,0.7453039583246692,0.1275184037555038,15.031809711456296,,2.719571590423584,0.3709221047862591,0.957038414006613,1830.845330103754,3473.425527443282,1995.574408910497,0.0243421327322721,0.2054202407598495,0.7706781654253159,7,G,1,0.290452653265128,0.8645751266178954,2.583005064715813,58.32737731933594,0.1691603809595108,1,Tugboat,Galaxie 500,Today,https://i.scdn.co/image/ab67616d0000b2735c8b326548e5a345e0f5fec1,2wSmwBjoS5skbNYAMBi5qG,spotify:track:2wSmwBjoS5skbNYAMBi5qG
audio/MINMI - Shiki no Uta Single.mp3,MINMI - Shiki no Uta Single,4.430067869978709,2.1672477363147453,2.7398614111703976,6.425501637388116,6.09252384110859,46.59104462938424,61.93841774497142,59.27928611222611,1.0,3.0528457242563554,0.9048395398293514,0.047587278471361,11.700125312805172,,3.710450410842895,0.6857181193658789,0.9449879140240388,1915.2903777662084,4081.595666144373,2202.8522692730617,0.0106951985508203,0.1625078171491623,0.7177029764687493,1,C#,1,0.1126795148069921,0.9098993288590604,4.395973154362416,73.35199737548828,0.2101141810417175,1,Shiki no Uta (Single),MINMI,imagine [Deluxe Edition] (2024 Remaster),https://i.scdn.co/image/ab67616d0000b273393952ac558b6026276b28e3,2wf75LSz6tf7gNgdTd0XCG,spotify:track:2wf75LSz6tf7gNgdTd0XCG
audio/Nick Drake - Pink Moon.mp3,Nick Drake - Pink Moon,7.877497325848981,1.9531605477804108,4.7408988763915145,5.150904300956161,5.661337989278258,52.70426341617217,51.704146640363184,58.44713705122168,1.0,4.963143892774416,0.9215007101511624,0.0395942106850064,20.77414703369142,,4.968705654144287,0.6733662452410124,0.9134625491533338,1177.4142728538418,2351.1238765450908,1727.09970665247,0.0203434359282255,0.189647763967514,0.2668523676880173,3,D#,1,0.0273244623586835,0.7748522796876273,4.455393823969528,36.550907135009766,0.1332485973834991,1,Pink Moon,Nick Drake,Pink Moon,https://i.scdn.co/image/ab67616d0000b273e369195caf5d169bf5e9eafc,4KROoGIaPaR1pBHPnR3bwC,spotify:track:4KROoGIaPaR1pBHPnR3bwC
audio/Radiohead - Go Slowly.mp3,Radiohead - Go Slowly,7.149599638434691,6.402594751229506,6.693490255565423,4.387233240983364,4.095543417263517,48.045308447406136,54.56352168706517,54.56957676718676,1.0,12.44516215548607,0.5853374882394355,0.2132714353356783,25.2295726776123,,2.866826057434082,0.333253018765731,0.9642231888099508,1132.132955425196,1958.1096685648208,1667.5116315616222,0.0012157288147136,0.1208489909768104,0.6847405900305118,2,D,1,0.0644579238742641,0.8484147679324057,1.9365907172962245,68.43889617919922,0.2720381617546081,0,Go Slowly,Radiohead,In Rainbows (Disk 2),https://i.scdn.co/image/ab67616d0000b2734b88d5c1b3358cca2c94ec0b,6yiSyupeI7KYdBZKJdnIUO,spotify:track:6yiSyupeI7KYdBZKJdnIUO
audio/Slowdive - Just for a Day.mp3,Slowdive - Just for a Day,4.81878929030013,1.0,3.2602826379365246,5.007640938592666,4.405260635904091,47.83899836485784,61.875242980259664,56.19587153663456,1.0,6.108261547228649,0.9999529897415018,2.3505139991402073e-05,21.96868085861206,,2.2917141914367676,0.4641467797932185,0.9661870532667703,1890.1515535244905,3894.8633108566055,2175.6354203215014,0.0084542213007807,0.1096806079149246,0.8342350746268579,4,E,1,0.0806959362621564,0.526945627378877,1.5990698467674225,31.458599090576172,0.0894651859998703,1,Slowdive,Slowdive,Just For A Day,https://i.scdn.co/image/ab67616d0000b2732dd4e9cdd4ecf1e9c691bdf4,7fgHvYrA6d92B3ClbjZinS,spotify:track:7fgHvYrA6d92B3ClbjZinS
audio/Cocteau Twins - Iceblink Luck.mp3,Cocteau Twins - Iceblink Luck,1.0,7.684547062605413,3.005238889381363,7.697516222714643,4.496547313855157,38.85407442167461,70.40923800042869,54.13247250739338,1.0,7.984606547722564,0.4829018252584827,0.2591396810143004,4.816217422485348,,2.258862018585205,0.563586031889606,0.9448063584714308,3094.488979787627,6269.015738014651,2694.8774616469223,0.0371739864349365,0.1109923869371414,0.7907418397626019,9,A,1,0.0617613998446727,0.8653102103851787,2.6124084154071476,86.39224243164062,0.2346229553222656,1,Iceblink Luck,Cocteau Twins,Heaven or Las Vegas,https://i.scdn.co/image/ab67616d0000b273fe6211303e796f3d5b7a0e02,0Coai3QxvjCXWMhVN1hpgE,spotify:track:0Coai3QxvjCXWMhVN1hpgE
audio/Mariya Takeuchi - Plastic Love.mp3,Mariya Takeuchi - Plastic Love,1.3566985965590823,3.5954333136944077,2.839729475869743,6.6138688029090575,6.443874137155552,38.94519374996548,67.45575446290223,53.63854299821266,1.0,3.6280216355044463,0.7954981383847878,0.1022589558513131,18.044552326202393,,6.1303558349609375,0.5270639659504015,0.9675915438567074,2465.6753407791043,5017.4266938888395,2362.329675432524,0.0213272850960493,0.1409554928541183,0.8596794823564754,2,D,0,0.0509446778617188,0.9012621795669692,4.050487182678772,84.07521057128906,0.2081817239522934,1,Plastic Love,Mariya Takeuchi,Expressions,https://i.scdn.co/image/ab67616d0000b273ba6b3322182afc4136521d2c,7rU6Iebxzlvqy5t857bKFq,spotify:track:7rU6Iebxzlvqy5t857bKFq
audio/Portico Quartet - Ruins.mp3,Portico Quartet - Ruins,6.870946918378698,2.6961564340739095,4.7314382279898,4.811539261872482,5.242920523330946,49.091221857758995,56.94236973679891,57.88857229242029,1.0,5.022049376972799,0.8680759552275896,0.0706210078837037,20.25077896118164,,4.622613906860352,0.5926482192545366,0.9638185322778342,1257.1029192851477,2571.160694243832,1620.7236114541647,0.0045301406644284,0.1476278603076934,0.5211326254424282,2,D,0,0.2847813716622702,0.8975181366908065,3.9007254676322582,64.66502380371094,0.1936045885086059,0,Ruins,Portico Quartet,Portico Quartet,https://i.scdn.co/image/ab67616d0000b27324bed9e0a2200bac2eb3f248,41SnX1GhhrekILw4cS8zhc,spotify:track:41SnX1GhhrekILw4cS8zhc
audio/Codeine - D.mp3,Codeine - D,1.0,5.69004612849913,2.941402662554162,6.515324148984432,4.866897278749234,38.085607238450166,71.51135896557163,53.247546312214936,1.0,10.064084036151732,0.6353395423441912,0.1825944329052748,15.888673019409184,,4.042930603027344,0.447885222893998,0.9334769858260517,2729.76566627071,5541.946772047858,2472.6732501984593,0.0443688631057739,0.1847587823867797,0.2844251626898023,4,E,0,0.0524671783403609,0.4561243497855636,1.240665057210817,26.968944549560547,0.078988216817379,1,D,Codeine,Frigid Stars,https://i.scdn.co/image/ab67616d0000b273cfb1b30a73e33be30834b28b,2bMMG4vn7pHC20gj8Yb34m,spotify:track:2bMMG4vn7pHC20gj8Yb34m
audio/Kahimi Karie - KKKKK.mp3,Kahimi Karie - KKKKK,2.987552137640021,1.4610696036896749,2.1752385463530786,6.516781949022232,8.238486367356392,44.00193146261418,62.379241407833206,53.135870474480384,1.0,2.783277218090313,0.9590078338584852,0.0206317839710346,14.950526714324951,,6.995450496673584,0.4895545292147228,0.978310195867608,2225.1491594605936,4784.573103567918,2352.056820636676,0.0292565952986478,0.2015908509492874,0.9964584218727724,10,A#,1,0.0615170657314058,0.8904492673662262,3.617970694649045,67.32836151123047,0.168854147195816,1,ZOOM UP !,Kahimi Karie,MY FIRST KARIE,https://i.scdn.co/image/ab67616d0000b2734f9a7695de17eef806093f99,6tUIqZ0gLXtFM28bH079mH,spotify:track:6tUIqZ0gLXtFM28bH079mH
audio/Tortoise - TNT.mp3,Tortoise - TNT,2.9478419672746368,7.63991741269353,4.756015914425319,6.368302110341097,4.710206376951929,43.89813757305829,58.978027301781104,59.13737187802624,1.0,8.347106719871347,0.4858981659705055,0.2571170266933646,27.438676834106445,,3.341233730316162,0.6258877076810121,0.96427744919436,2196.921850909168,4962.002795748632,2485.9216841835237,0.0203538332134485,0.10602568089962,0.7491158833478513,2,D,1,0.3227325855777825,0.5466810703263448,2.7128645848662334,28.57588005065918,0.0922212526202201,1,TNT,Tortoise,TNT,https://i.scdn.co/image/ab67616d0000b273f0ab8d3ff9f76a2aab54ebfa,7noqdg2Oc77zl0lZsOsioI,spotify:track:7noqdg2Oc77zl0lZsOsioI
audio/Flying Lotus - Breathe  SomethingStellar STar.mp3,Flying Lotus - Breathe  SomethingStellar STar,2.6784413915879712,2.0330306598465295,2.058762885458914,7.7633483673273425,4.99435089148607,43.49805197917212,65.72466556223449,61.47820132207608,1.0,3.7693113505878326,0.9151170658278288,0.0424508088302865,12.255026006698609,,4.603540420532227,0.7820745221680209,0.9561853078941144,2303.4642661782805,4904.510557304308,2348.538822356321,0.0173293575644493,0.1332767903804779,0.4173601479426674,9,A,1,0.0262194167882195,0.9414929979425236,5.659719917700936,116.14990234375,0.3045261204242706,1,Breathe . Something/Stellar STar,Flying Lotus,Los Angeles,https://i.scdn.co/image/ab67616d0000b273650c4762a44fdfbe2a42a571,5HUjBjdbGM53qepQbGae0T,spotify:track:5HUjBjdbGM53qepQbGae0T
audio/Toninho Horta - Diana.mp3,Toninho Horta - Diana,5.845432125726622,1.101886332753673,3.441932258016537,5.197288483450665,3.4834143400089905,48.44644623268477,58.802007579606965,53.37609323083662,1.0,5.18006383700786,0.9864219160921792,0.0068186478406623,16.07628593444824,,2.837064743041992,0.4241417167760655,0.9446384141919808,1574.7063349545003,3217.0243169063187,2111.943813557878,0.0207011364400386,0.1163719445466995,0.4583551050266438,2,D,1,0.0003437905764371,0.7307701637091887,3.3711377642260074,39.11870193481445,0.1235338523983955,1,Diana,"Toninho Horta, Orquestra Fantasma",Terra dos Pássaros,https://i.scdn.co/image/ab67616d0000b2730c98631e593543cabf4cf084,7Er2863ykTNoiHhhJcNyMp,spotify:track:7Er2863ykTNoiHhhJcNyMp
audio/sugar plant - cage of the sun  early singles.mp3,sugar plant - cage of the sun  early singles,5.215275719855759,1.1880011094075382,2.6211362386704264,4.822854211911125,6.049138957944648,47.36306451935722,60.06434365326463,54.425218903866075,1.0,12.621381637345984,0.9798088461210132,0.0101001072728538,6.8134513854980465,,3.6044914722442623,0.5982711362173824,0.9500799672415662,1703.1426269187905,3581.2597020606117,2073.484946349676,0.0098441392183303,0.2062990963459015,0.4570207691543232,7,G,1,0.0325998822592666,0.7891372063873036,2.0844033555897963,39.504520416259766,0.1773035079240799,1,cage of the sun + early singles,sugar plant,cage of the sun + early singles,https://i.scdn.co/image/ab67616d0000b273d3a00c5dd35688cfd12e337c,24Q9hnm3JvritocfjCnSwC,spotify:track:24Q9hnm3JvritocfjCnSwC
audio/Beach House - Silver Soul.mp3,Beach House - Silver Soul,4.867142310858796,8.703125809163819,7.002107266396819,4.447277031988525,6.034455369065742,47.46935635245739,59.67512877425983,56.56319605712939,1.0,6.641215808886294,0.4053852174770366,0.298479191125001,43.209410667419434,,2.4064676761627197,0.4458375313920805,0.9703812926022424,1811.39043659828,3963.908451687619,2057.659701272194,0.0086203627288341,0.1793641000986099,0.8658586408824672,9,A,1,0.0192854991350674,0.2126951645752969,2.27869208074086,9.094356536865234,0.0303485170006752,0,Silver Soul,Beach House,Teen Dream,https://i.scdn.co/image/ab67616d0000b2739ba6a1b973e91955ab23c50c,2LZ2CNbcbJrwh53pitRgom,spotify:track:2LZ2CNbcbJrwh53pitRgom
audio/Boards of Canada - Music Is Math.mp3,Boards of Canada - Music Is Math,2.9274630797170795,1.72430823596937,3.060158703301256,6.3290010829430425,7.184969463257739,41.62456544060563,67.32779988201969,60.4430530640829,1.0,5.528654469742947,0.939122609423658,0.030909131269099,22.094913864135737,,6.330842018127441,0.7070364315200304,0.979412562448059,2079.09661258382,4414.357173450588,2198.2436534462126,0.0166904628276824,0.1438629478216171,0.940212289696,4,E,0,0.0034305200420585,0.8893884962559366,3.728679193499184,49.36191940307617,0.1585959792137146,1,Music Is Math,Boards of Canada,Geogaddi,https://i.scdn.co/image/ab67616d0000b273f497660a1c41cb83c94a9066,3MF9cjIlg3R9osw3SgRmEb,spotify:track:3MF9cjIlg3R9osw3SgRmEb
audio/Susumu Yokota - Grinning Cat.mp3,Susumu Yokota - Grinning Cat,6.376003884096635,6.1178117915354235,5.444796131217643,4.8873153235603235,5.17022069112693,48.049089476285154,59.45041765330692,58.275689197490856,1.0,6.881167137867282,0.6049547242497191,0.2007365847538291,16.743298053741455,,2.9482362270355225,0.5522984861365329,0.957827356545518,1379.8692064169986,2655.970247126808,1703.8180598191148,0.0090258028358221,0.1389746814966201,0.74987350312025,9,A,0,0.322544804642373,0.8726731796969054,2.9417941312355933,49.85472106933594,0.1557589769363403,0,I Imagine - 2025 Remaster,Susumu Yokota,Grinning Cat (2025 Remaster),https://i.scdn.co/image/ab67616d0000b2739ecbdcd73238967940361c9f,5Xc7BJpKM40tMt6sy1t4kK,spotify:track:5Xc7BJpKM40tMt6sy1t4kK
audio/The Roots - Things Fall Apart.mp3,The Roots - Things Fall Apart,4.056670715555496,10.0,5.789259417706694,3.8690645189197177,2.965873108800163,44.362537044250814,60.974995185008915,49.27574121147376,1.0,4.958146137919268,0.2383665978389242,0.3814777624491506,18.82335586547851,,3.569774389266968,0.2688166357092076,0.9368256645057658,1918.8748468846968,3834.7456364473182,1986.9632895663308,0.0118215512484312,0.1301603019237518,0.2231333621061621,6,F#,0,0.0637888644103097,0.5381011664094831,4.591078066914498,29.66149520874023,0.0736065730452537,0,Act Won (Things Fall Apart),The Roots,Things Fall Apart,https://i.scdn.co/image/ab67616d0000b273bac8015c7e47644fb86e27e2,4x7uHC8or1AwVeRCh1mULV,spotify:track:4x7uHC8or1AwVeRCh1mULV
audio/Slowdive - Souvlaki.mp3,Slowdive - Souvlaki,2.297858304940269,3.307903355814706,3.196128578470132,6.932686526840293,5.896684639008528,40.48249654140293,67.50977317362572,57.54892783262589,1.0,21.287067729595822,0.8175089597854274,0.0912503872475192,16.471245765686035,,2.367663860321045,0.5096422960578659,0.970887333715374,2291.575854900697,4348.134559815595,2095.867346342445,0.0264888014644384,0.1559146046638488,0.9671385561463008,4,E,0,0.0439935715732483,0.8610387438729009,2.441549754916036,85.6867904663086,0.2605015933513641,1,Souvlaki Space Station,Slowdive,Souvlaki,https://i.scdn.co/image/ab67616d0000b273f6e31941d10e4819d290af41,76JhicgPtW4zbN72tpnMyA,spotify:track:76JhicgPtW4zbN72tpnMyA
audio/Kokoroko - Da Du Dah.mp3,Kokoroko - Da Du Dah,5.219240279003492,2.582235765075353,5.18115177363339,6.1201267647267334,8.03834250657189,46.14977142436062,60.21660169590959,62.81371844254081,1.0,2.765813922995787,0.8730714694119288,0.0634756781270449,36.05554437637328,,7.382302284240723,0.769901326206189,0.9654489721825024,1620.8196332483824,3345.4614334637527,1901.8609626372224,0.0122411893680691,0.1784804761409759,0.8250214551349211,4,E,0,0.0502640229993233,0.8723830895706889,2.8953235828275523,57.39753723144531,0.1594323217868805,1,Da Du Dah,Kokoroko,Tuff Times Never Last,https://i.scdn.co/image/ab67616d0000b273f4432ae33c0e693f94d2435f,0VcvKN17fqyvbznfwypjDB,spotify:track:0VcvKN17fqyvbznfwypjDB
audio/Nina Simone - Wild Is The Wind.mp3,Nina Simone - Wild Is The Wind,6.828902799532145,2.0539610954413576,5.2624322231763045,3.879255538567459,2.744354432475957,48.40771533514936,55.71608705027971,52.599868404740576,1.0,6.604845872959215,0.9209458888285196,0.0488049884716511,27.92805681228637,,1.8060866594314575,0.2976740140661196,0.9421644205867834,1256.083977574414,2330.038452824054,1721.7215551491863,0.0098301442340016,0.1401736289262771,0.2305733894177539,4,E,0,0.1053689764995886,0.6964368509843251,1.63517650443038,34.583248138427734,0.1344173848628997,0,Wild Is The Wind,Nina Simone,Wild Is The Wind,https://i.scdn.co/image/ab67616d0000b273f94461acebee60775ea22e77,3muwYfpLZGYsvrrssEzrxF,spotify:track:3muwYfpLZGYsvrrssEzrxF
audio/Pale Saints - She Said Destroy.mp3,Pale Saints - She Said Destroy,1.6612493682085,1.0,4.455426197386636,4.909750478897024,5.325212064124464,39.39922937472619,60.440826746264065,39.443355428636856,0.0,1.106056351683758,0.999999897860563,5.106974895334233e-08,52.32691383361816,,5.913811206817627,0.1206887657210819,0.9225422297979864,2456.3600369424043,4555.3712821947365,2266.702495395751,0.037988219410181,0.2019899636507034,0.2950257289879678,2,D,0,0.0111193773303137,0.3031474160275806,3.8059480139491937,17.208322525024414,0.0314246341586113,1,She Said Destroy,Pale Saints,The Comforts of Madness,http://coverartarchive.org/release/c0df3eca-8196-40ea-9f9b-962f39cbbe4f/30483103087-500.jpg,,
audio/Stereolab - Brakhage.mp3,Stereolab - Brakhage,6.2718769904572,1.3442798104940823,4.207549185652421,6.23002718494599,8.22870305362998,48.88953885132794,55.293832998098,60.244819861464435,1.0,4.383926219443431,0.9678405902418468,0.0160798373596994,24.810013580322263,,6.955173969268799,0.7773039533774196,0.963777243636399,1425.257031469339,3120.034502509573,2081.4475751317036,0.010075619444251,0.2175410687923431,0.6421696058455656,2,D,1,0.2077850913072676,0.906137784950575,4.245511398022998,68.91583251953125,0.1909870952367782,1,Brakhage,Stereolab,Dots And Loops (Expanded Edition),https://i.scdn.co/image/ab67616d0000b2735e70712e0193f7a9bbc23c0d,6Wi3gizHOtRi7DSsX3XWZA,spotify:track:6Wi3gizHOtRi7DSsX3XWZA
